county_fips,population,estimated_houses,allstate_policies_in_force,allstate_pif_fraction
39049,1157262,300886,29845,0.09919039104511343
39051,47891,12454,1091,0.08760237674642685
39053,31307,8139,835,0.10259245607568497
39055,88752,23077,2484,0.107639641201196
39057,195346,50791,5504,0.10836565533263767
39059,38892,10113,1161,0.1148027291604865
39061,815883,212131,23418,0.11039404896031225
39063,68444,17796,2066,0.11609350415823781
39065,35004,9101,1060,0.11647071750357103
39067,15217,3957,384,0.09704321455648218
39069,28026,7287,504,0.069164265129683
39071,42535,11058,1377,0.1245252306022789
39073,37039,9631,502,0.052123351676876754
39075,47157,12259,1131,0.09225874867444327
39077,74638,19405,1471,0.07580520484411234
39079,32936,8563,823,0.09611117598972323
39081,70192,18248,1272,0.06970626918018413
39083,61280,15933,1389,0.08717755601581623
39085,229821,59755,4829,0.08081332106099907
39087,62331,16206,1523,0.09397753918301864
39089,150371,39097,3123,0.07987825152825025
39091,44674,11613,1134,0.09764918625678119
39093,292869,76146,6829,0.08968297743807947
39095,437581,113772,12523,0.11007101923144534
39097,51223,13318,831,0.06239675626971017
39099,237152,61660,6369,0.10329224781057411
39101,67006,17421,1844,0.1058492623844785
39103,171096,44484,3698,0.08313101339807571
39105,27422,7130,502,0.07040673211781207
39107,40909,10636,1052,0.0989093644227153
39109,98834,25698,1674,0.06514125612888162
39111,13181,3428,325,0.09480746791131855
39113,503026,130786,13428,0.10267153976725338
39115,15512,4033,330,0.08182494421026532
39117,43330,11265,1086,0.09640479360852197
39119,91793,23866,2517,0.10546383977206067
39121,14827,3855,457,0.1185473411154345
39123,39140,10177,625,0.061412990075660805
39125,18810,4891,395,0.08076058065835208
39127,39504,10270,910,0.08860759493670886
39129,52667,13693,1418,0.10355656174687797
39131,26100,6786,498,0.07338638373121131
39133,168245,43743,3079,0.07038840500194317
39135,41519,10794,1164,0.10783768760422457
39137,35821,9312,799,0.085803264604811
39139,123628,32143,3145,0.09784400958217963
39141,76451,19877,1881,0.09463198671831766
39143,53513,13915,1552,0.11153431548688465
39145,79523,20676,1491,0.07211259431224608
39147,63468,16501,1603,0.09714562753772499
39149,46979,12215,887,0.07261563651248465
39151,361487,93988,9121,0.09704430352810997
39153,546546,142100,15465,0.10883180858550316
39155,202675,52694,4719,0.08955478802140661
39157,92546,24064,2165,0.08996841755319149
39159,44048,11452,643,0.0561473978344394
39161,23697,6161,489,0.07937023210517773
39163,14645,3807,441,0.11583924349881797
39165,197519,51355,5453,0.10618245545711226
39167,59504,15472,1763,0.1139477766287487
39169,114784,29844,2678,0.089733279721217
39171,39078,10160,951,0.09360236220472441
39173,125552,32644,2810,0.08608013723808357
39175,23263,6049,493,0.08150107455777815
40001,23058,5995,382,0.06371976647206005
40003,5274,1372,135,0.09839650145772595
40005,12837,3339,395,0.11829889188379754
40007,7544,1962,111,0.05657492354740061
40009,22406,5825,361,0.06197424892703863
40011,11399,2963,217,0.07323658454269322
40013,42864,11146,1199,0.10757222321909204
40015,32029,8329,823,0.09881138191859767
40017,109269,28410,2724,0.0958817317845829
40019,48146,12518,1259,0.10057517175267615
40021,44020,11446,740,0.06465140660492749
40023,14982,3896,271,0.06955852156057495
40025,2387,621,28,0.04508856682769726
40027,241233,62721,5035,0.08027614355638463
40029,5710,1485,78,0.052525252525252523
40031,122749,31915,3548,0.11117029609901301
40033,7253,1886,138,0.07317073170731707
40035,17154,4460,475,0.10650224215246637
40037,67477,17546,1436,0.08184201527413655
40039,27361,7115,786,0.11047083626141954
40041,43057,11195,710,0.06342117016525234
40043,5227,1358,114,0.08394698085419734
40045,5731,1491,80,0.05365526492287056
40047,60852,15821,1679,0.1061247708741546
40049,30088,7823,640,0.0818100472964336
40051,60972,15852,1892,0.11935402472874085
40053,4534,1180,85,0.07203389830508475
40055,6252,1626,104,0.06396063960639606
40057,2867,746,46,0.06166219839142091
40059,1749,455,20,0.04395604395604396
40061,13584,3532,272,0.07701019252548132
40063,14443,3756,258,0.06869009584664537
40065,26521,6896,867,0.12572505800464037
40067,6411,1667,131,0.07858428314337132
40069,11451,2976,199,0.06686827956989247
40071,49450,12857,1274,0.09908998988877654
40073,14262,3707,246,0.0663609387644996
40075,9659,2511,173,0.0688968538430904
40077,12629,3284,246,0.07490864799025579
40079,48327,12562,1063,0.08462028339436395
40081,31476,8183,745,0.09104240498594647
40083,39145,10178,547,0.05374336804873256
40085,8918,2319,138,0.059508408796895215
40087,21252,5526,532,0.09627216793340572
40089,32979,8575,725,0.08454810495626822
40091,21246,5523,713,0.12909650552236104
40093,7231,1879,130,0.06918573709419905
40095,15840,4118,228,0.055366682855755224
40097,39384,10241,673,0.06571623864856947
40099,13031,3389,279,0.0823251696665683
40101,75652,19668,2078,0.10565385397600163
40103,11373,2957,261,0.08826513358133244
40105,10494,2728,190,0.06964809384164222
40107,12337,3207,239,0.07452447770502027
40109,745013,193704,19509,0.10071552471812663
40111,44167,11484,663,0.0577324973876698
40113,80047,20810,2111,0.10144161460836136
40115,30562,7947,463,0.058260978985780795
40117,13851,3601,361,0.10024993057484032
40119,78492,20409,1821,0.0892253417609878
40121,43271,11249,1027,0.09129700417814916
40123,37944,9865,1106,0.11211353269133299
40125,67078,17440,1530,0.08772935779816514
40127,11868,3086,331,0.10725858716785483
40129,4408,1147,105,0.09154315605928509
40131,73652,19150,2139,0.11169712793733681
40133,27713,7206,529,0.07341104635026367
40135,42786,11124,667,0.05996044588277598
40137,45652,11869,611,0.05147864184008762
40139,20910,5438,280,0.05148951820522251
40141,7786,2024,119,0.058794466403162056
40143,599654,155909,14942,0.0958379567568261
40145,67908,17657,1914,0.10839893526646656
40147,36744,9554,1066,0.11157630311911242
40149,10851,2822,231,0.08185683912119064
40151,9395,2443,277,0.11338518215309046
40153,18281,4753,486,0.10225120976225542
41001,15908,4137,355,0.08581097413584723
41003,77639,20186,2052,0.10165461210740116
41005,370440,96313,8776,0.09111957887304933
41007,36098,9385,936,0.09973361747469366
41009,50470,13124,1570,0.11962816214568729
41011,63112,16409,1745,0.10634407946858432
41013,20763,5398,680,0.12597258243794
41015,22370,5815,541,0.09303525365434222
41017,156757,40758,3708,0.09097600471073164
41019,107244,27884,1905,0.06831874910342849
41021,1799,467,41,0.08779443254817987
41023,7658,1992,200,0.10040160642570281
41025,7442,1935,189,0.09767441860465116
41027,22480,5845,646,0.11052181351582549
41029,201553,52402,4543,0.08669516430670585
41031,15011,3903,436,0.11170894183961055
41033,84366,21935,2220,0.10120811488488717
41035,64920,16878,1364,0.08081526247185686
41037,7754,2017,215,0.1065939514129896
41039,353697,91962,7337,0.07978295382875536
41041,44847,11659,655,0.056179775280898875
41043,127703,33199,3405,0.10256333022078978
41045,31874,8288,696,0.08397683397683398
41047,321066,83480,6641,0.07955198850023958
41049,11070,2879,299,0.10385550538381383
41051,727889,189253,17468,0.09229972576392448
41053,71870,18687,1977,0.1057954727885696
41055,1765,460,42,0.09130434782608696
41057,25283,6574,733,0.11149984788560997
41059,75992,19759,1849,0.0935776102029455
41061,25793,6706,728,0.10855949895615867
41063,7008,1823,179,0.0981897970378497
41065,28346,7370,956,0.12971506105834463
41067,540710,140586,13179,0.09374333148393155
41069,1483,385,36,0.09350649350649351
41071,101330,26345,2633,0.09994306319984816
42001,91984,23916,2246,0.09391202542231142
42003,1208691,314262,34784,0.11068471530124546
42005,65494,17030,1520,0.0892542571931885
42007,164499,42769,3785,0.08849867894970656
42009,48931,12722,1320,0.10375727086936017
42011,418554,108822,6885,0.0632684567458786
42013,129568,33687,2925,0.08682874699438953
42015,65001,16902,1579,0.09342089693527393
42017,613815,159593,15339,0.09611323804928788
42019,187435,48733,4552,0.09340693164795928
42021,143801,37386,3640,0.09736264911999144
42023,5035,1309,150,0.11459129106187929
42025,65834,17117,1687,0.09855699012677455
42027,159070,41357,3545,0.08571704910897793
42029,529005,137542,13966,0.10153989326896512
42031,39052,10154,1172,0.11542249359858184
42033,76529,19897,1938,0.09740161833442228
42035,37160,9662,1061,0.10981163320223557
42037,75313,19582,1507,0.07695843121233786
42039,80628,20964,2173,0.10365388284678496
42041,240847,62622,6536,0.10437226533806011
42043,263811,68590,6181,0.09011517713952472
42045,561064,145876,14276,0.0978639392360635
42047,31801,8268,706,0.08538945331398162
42049,284140,73875,6582,0.08909644670050762
42051,122444,31835,2874,0.09027799591644417
42053,8499,2209,263,0.11905839746491625
42055,139580,36291,3489,0.0961395387286104
42057,14336,3728,396,0.10622317596566523
42059,38845,10100,873,0.08643564356435643
42061,45287,11775,1365,0.1159235668789809
42063,91833,23880,2284,0.09564489112227806
42065,47956,12466,1105,0.08864110380234237
42067,20931,5442,568,0.1043733921352444
42069,213402,55484,4052,0.07303006272078437
42071,519599,135098,12091,0.0894979940487646
42073,92486,24045,2222,0.0924100644624662
42075,136664,35532,3545,0.09976922210964764
42077,355980,92554,7753,0.08376731421656547
42079,319267,83009,6179,0.07443771157344384
42081,122257,31787,2855,0.08981659168842608
42083,43138,11215,1091,0.09728042799821668
42085,118405,30786,3623,0.11768336256740076
42087,46972,12213,1262,0.1033325145336936
42089,168181,43729,4128,0.09439959752109583
42091,778173,202326,16763,0.08285143777863448
42093,20923,5440,490,0.0900735294117647
42095,288724,75070,7084,0.09436525909151458
42097,87353,22712,2267,0.09981507573089116
42099,47993,12479,1200,0.09616155140636269
42101,1526086,396783,32820,0.0827152372959527
42103,60475,15722,1431,0.09101895433150999
42105,18289,4756,484,0.10176619007569386
42107,144043,37452,3762,0.10044857417494393
42109,40908,10637,1168,0.10980539625834351
42111,77995,20282,1876,0.09249580909180555
42113,6035,1569,134,0.08540471637985979
42115,49151,12779,1072,0.08388762813991706
42117,42136,10958,1074,0.09801058587333455
42119,39808,10351,1044,0.1008598203072167
42121,63839,16600,1606,0.09674698795180722
42123,40196,10452,796,0.07615767317259854
42125,220725,57388,5382,0.09378267233567994
42127,47399,12325,1204,0.09768762677484787
42129,375718,97686,8860,0.09069876952685134
42131,22216,5776,560,0.09695290858725762
42133,448434,116596,10514,0.09017462005557653
44001,49875,12968,1490,0.114898210980876
44003,166028,43167,4780,0.11073273565455093
44005,82888,21551,1410,0.06542619832026356
44007,626811,162969,17283,0.10605084402555087
44009,126979,33014,3062,0.0927485309262737
45001,28293,7356,591,0.08034257748776509
45003,151066,39278,2658,0.06767147003411579
45005,10659,2770,179,0.06462093862815885
45007,181109,47089,3694,0.07844719573573446
45009,15500,4031,321,0.07963284544777971
45011,23521,6116,424,0.06932635709614127
45013,161073,41878,2437,0.05819284588566789
45015,137542,35761,3219,0.09001426134615922
45017,14569,3788,338,0.08922914466737064
45019,370708,96384,7566,0.07849850597609562
45021,63060,16395,1379,0.08411100945410185
45023,33091,8603,544,0.06323375566662792
45025,44590,11592,818,0.07056590752242926
45027,33331,8665,621,0.07166762839007501
45029,41430,10772,1290,0.11975492016338656
45031,65879,17128,1560,0.0910789350770668
45033,31612,8220,773,0.09403892944038929
45035,156100,40587,4898,0.12067903515904108
45037,35788,9305,816,0.0876947877485223
45039,25228,6559,712,0.10855313309955786
45041,145421,37810,2756,0.072890769637662
45043,51407,13366,1368,0.10234924435133921
45045,498747,129674,11879,0.09160664435430386
45047,67318,17502,1669,0.09536053022511713
45049,20120,5232,365,0.06976299694189603
45051,278924,72521,8082,0.11144358185904772
45053,23282,6054,463,0.0764783614139412
45055,67110,17447,1651,0.09462944918897231
45057,79478,20665,1506,0.07287684490684733
45059,60025,15607,1564,0.10021144358300763
45061,18499,4810,359,0.07463617463617464
45063,261652,68029,7393,0.10867424186743889
45065,10039,2609,202,0.0774243004982752
45067,31847,8280,972,0.11739130434782609
45069,28830,7496,502,0.06696905016008538
45071,39934,10383,808,0.07781951266493306
45073,74469,19363,2357,0.12172700511284408
45075,91515,23795,1837,0.07720109266652658
45077,102130,26554,2490,0.093771183249228
45079,375064,97517,6858,0.07032619953444015
45081,21352,5552,427,0.0769092219020173
45083,258549,67221,5339,0.07942458457922376
45085,107655,27990,2823,0.10085744908896034
45087,26548,6902,815,0.1180817154447986
45089,33722,8767,809,0.09227786015740846
45091,226376,58857,4184,0.07108755118337666
46003,2605,677,31,0.04579025110782865
46005,17388,4521,522,0.1154611811546118
46007,3255,847,92,0.10861865407319952
46009,7433,1934,213,0.11013443640124095
46011,31656,8230,646,0.07849331713244229
46013,36763,9559,742,0.07762318234124908
46015,5220,1358,131,0.09646539027982327
46017,1676,435,48,0.1103448275862069
46019,10376,2698,248,0.09191994069681246
46021,1168,304,33,0.10855263157894737
46023,9182,2387,179,0.07498952660242983
46025,3615,939,83,0.08839190628328009
46027,13192,3430,157,0.04577259475218659
46029,27180,7067,549,0.07768501485778972
46031,4455,1158,127,0.10967184801381692
46033,7856,2043,207,0.1013215859030837
46035,20273,5272,412,0.07814871016691957
46037,5722,1486,97,0.06527590847913863
46039,5749,1495,147,0.09832775919732442
46041,9642,2508,224,0.08931419457735247
46043,3098,805,79,0.09813664596273292
46045,3677,956,98,0.10251046025104603
46047,7777,2022,231,0.1142433234421365
46049,2112,549,58,0.10564663023679417
46051,8228,2138,252,0.11786716557530402
46053,4100,1066,106,0.09943714821763602
46055,2113,550,73,0.13272727272727272
46057,4701,1222,131,0.1072013093289689
46059,3746,974,102,0.10472279260780287
46061,2701,702,65,0.09259259259259259
46063,1136,296,29,0.09797297297297297
46065,17241,4482,328,0.07318161535029005
46067,7168,1864,206,0.11051502145922747
46069,1412,368,43,0.11684782608695653
46071,2515,654,54,0.08256880733944955
46073,1625,423,23,0.054373522458628844
46075,964,250,30,0.12
46077,6036,1570,165,0.10509554140127389
46079,11367,2956,319,0.10791610284167795
46081,23514,6114,424,0.06934903500163558
46083,41451,10777,1028,0.09538832699266958
46085,3659,952,116,0.12184873949579832
46087,5905,1536,167,0.10872395833333333
46089,2586,671,78,0.11624441132637854
46091,4412,1147,107,0.09328683522231909
46093,30943,8046,668,0.08302261993537162
46095,2159,561,39,0.06951871657754011
46097,2236,581,65,0.11187607573149742
46099,175667,45673,3741,0.08190834847721849
46101,5613,1458,140,0.09602194787379972
46102,14026,3646,410,0.11245200219418541
46103,95205,24753,1772,0.07158728234961419
46105,4135,1074,112,0.1042830540037244
46107,2592,675,75,0.1111111111111111
46109,10173,2645,316,0.11947069943289225
46111,2604,677,57,0.08419497784342689
46115,6595,1713,120,0.07005253940455342
46117,2918,759,77,0.10144927536231885
46119,1148,299,39,0.13043478260869565
46121,9045,2352,212,0.09013605442176871
46123,6067,1577,99,0.06277742549143944
46125,8003,2081,204,0.0980297933685728
46127,11923,3100,342,0.11032258064516129
46129,1667,434,31,0.07142857142857142
46135,22817,5933,353,0.059497724591269174
46137,1360,354,33,0.09322033898305085
47001,73298,19058,1791,0.09397628292580544
47003,45774,11901,1392,0.11696496092765314
47005,16769,4360,367,0.0841743119266055
47007,13340,3468,452,0.1303344867358708
47009,116821,30373,2064,0.06795509169328022
47011,97422,25329,2217,0.08752812981167832
47013,40743,10594,1276,0.12044553520860865
47015,10988,2857,198,0.06930346517325867
47017,31768,8262,694,0.08399903171145001
47019,45735,11890,1219,0.10252312867956266
47021,30875,8028,702,0.08744394618834081
47023,14819,3852,387,0.10046728971962617
47025,34098,8865,772,0.08708403835307389
47027,6891,1792,200,0.11160714285714286
47029,36738,9552,859,0.08992881072026801
47031,55942,14544,1360,0.09350935093509351
47033,9601,2495,204,0.08176352705410822
47035,51397,13362,1618,0.12108965723694058
47037,644644,167608,13517,0.08064650851987971
47039,12729,3309,363,0.10970081595648232
47041,19144,4978,620,0.12454801124949778
47043,50624,13162,1463,0.1111533201641088
47045,36403,9466,902,0.09528840059159095
47047,40016,10405,1235,0.11869293608841903
47049,17051,4432,491,0.11078519855595668
47051,37631,9785,778,0.07950945324476238
47053,49315,12822,1192,0.09296521603493994
47055,25853,6723,908,0.13505875353264912
47057,23913,6217,545,0.08766285990027345
47059,66634,17323,1797,0.10373491889395602
47061,11532,2999,263,0.08769589863287762
47063,58254,15145,1228,0.08108286563222186
47065,317866,82643,7259,0.08783563036191813
47067,5577,1450,194,0.13379310344827586
47069,27145,7057,708,0.10032591752869491
47071,23458,6099,767,0.12575832103623544
47073,54444,14155,1582,0.11176262804662664
47075,23931,6223,509,0.0817933472601639
47077,25482,6625,714,0.10777358490566037
47079,31902,8295,851,0.1025919228450874
47081,24711,6424,627,0.0976027397260274
47083,8280,2153,219,0.10171853228053879
47085,18795,4887,345,0.07059545733578883
47087,9492,2468,271,0.10980551053484602
47089,52477,13645,1180,0.08647856357640162
47091,19442,5054,310,0.06133755441234666
47093,441583,114812,10179,0.08865798000209038
47095,8188,2129,90,0.042273367778299674
47097,27681,7197,849,0.11796581909128803
47099,44479,11563,1265,0.1094006745654242
47101,11676,3036,367,0.12088274044795784
47103,37261,9688,997,0.10291081750619323
47105,55714,14486,1449,0.1000276128675963
47107,49856,12964,1030,0.07945078679419933
47109,29568,7688,830,0.10796045785639959
47111,18803,4888,357,0.07303600654664484
47113,103062,26795,1878,0.07008770292965105
47115,50069,13017,1036,0.0795882307751402
47117,30635,7965,622,0.07809165097300691
47119,96095,24986,1614,0.06459617385736012
47121,15918,4139,355,0.08576950954336797
47123,44660,11612,1255,0.10807785049948329
47125,181117,47091,4986,0.10588010447856279
47127,3268,850,104,0.1223529411764706
47129,26786,6965,655,0.09404163675520459
47131,31478,8184,965,0.11791300097751711
47133,17282,4493,575,0.1279768528822613
47135,7797,2027,140,0.06906758756783424
47137,4832,1257,144,0.11455847255369929
47139,17546,4562,452,0.09907935116177115
47141,82127,21353,1544,0.0723083407483726
47143,32047,8331,682,0.08186292161805306
47145,46759,12157,1466,0.12058896109237477
47147,76529,19897,1284,0.064532341559029
47149,261107,67888,7044,0.10375913268913504
47151,20807,5410,583,0.1077634011090573
47153,11174,2905,283,0.09741824440619622
47155,92207,23974,2386,0.09952448485859682
47157,931519,242195,20080,0.08290840025599207
47159,16856,4383,489,0.11156741957563313
47161,13845,3600,393,0.10916666666666666
47163,160296,41677,4508,0.10816517503659093
47165,148729,38670,3546,0.0916989914662529
47167,54637,14205,1220,0.0858852516719465
47169,7799,2028,113,0.05571992110453649
47171,18492,4808,493,0.10253743760399335
47173,15600,4056,291,0.07174556213017752
47175,5057,1314,83,0.06316590563165905
47177,42224,10978,1031,0.09391510293313901
47179,133599,34736,2909,0.08374596959926302
47181,17442,4535,374,0.0824696802646086
47183,33119,8611,826,0.09592381837184996
47185,26189,6808,307,0.04509400705052879
47187,178645,46448,4448,0.0957630037891836
47189,107154,27859,2095,0.07520011486413726
48001,60372,15696,1314,0.08371559633027523
48003,14786,3844,249,0.06477627471383975
48005,87073,22638,2195,0.09696086226698472
48007,20270,5270,259,0.049146110056926
48009,24560,6386,582,0.09113686188537426
48011,1782,464,35,0.07543103448275862
48013,45949,11947,1457,0.12195530258642337
48015,29441,7654,526,0.06872223673896002
48017,8896,2313,242,0.10462602680501513
48019,21321,5543,546,0.09850261591196104
48021,75047,19513,1610,0.08250909649976938
48023,3820,993,63,0.0634441087613293
48025,31098,8086,565,0.06987385604748948
48027,299188,77787,8427,0.10833429750472444
48029,1734199,450890,43663,0.09683736609816142
48031,9849,2561,215,0.08395158141351035
48033,475,124,10,0.08064516129032258
48035,19002,4940,442,0.08947368421052632
48037,92306,24000,1965,0.081875
48039,327935,85263,6560,0.07693841408348287
48041,194431,50553,4748,0.09392123118311475
48043,9179,2386,196,0.08214585079631181
48045,1638,425,47,0.11058823529411765
48047,7514,1954,232,0.1187308085977482
48049,38106,9909,854,0.08618427691997174
48051,17041,4431,390,0.08801624915368991
48053,35916,9339,865,0.09262233643859086
48055,37497,9749,998,0.10236947379218381
48057,21349,5550,263,0.04738738738738739
48059,12762,3318,234,0.0705244122965642
48061,406162,105603,9167,0.08680624603467704
48063,14196,3691,273,0.0739636954754809
48065,10254,2666,265,0.09939984996249063
48067,34199,8893,496,0.05577420443045092
48069,7449,1937,176,0.09086215797625194
48071,31475,8183,847,0.10350727117194183
48073,60958,15850,1027,0.06479495268138802
48075,7198,1871,108,0.05772314270443613
48077,12210,3175,225,0.07086614173228346
48079,3149,819,87,0.10622710622710622
48081,3104,807,95,0.11771995043370508
48083,8652,2249,224,0.09959982214317474
48085,850533,221138,21027,0.09508542177282964
48087,2731,710,37,0.05211267605633803
48089,21477,5586,564,0.10096670247046187
48091,66268,17230,1970,0.114335461404527
48093,12762,3319,416,0.1253389575173245
48095,4263,1108,114,0.10288808664259928
48097,35370,9196,1078,0.11722488038277512
48099,90306,23479,2584,0.11005579453980152
48101,1493,388,40,0.10309278350515463
48103,4193,1090,89,0.081651376146789
48105,5055,1314,149,0.11339421613394216
48107,5923,1540,148,0.09610389610389611
48109,2503,650,67,0.10307692307692308
48111,11521,2996,232,0.0774365821094793
48113,2427825,631235,60038,0.09511196305654789
48115,14861,3864,340,0.08799171842650104
48117,20059,5215,526,0.10086289549376798
48119,4966,1290,134,0.10387596899224806
48121,593572,154330,13241,0.0857966694745027
48123,26241,6822,677,0.09923776018762827
48125,2600,675,76,0.11259259259259259
48127,9962,2590,238,0.0918918918918919
48129,3726,969,81,0.08359133126934984
48131,12620,3281,252,0.07680585187442852
48133,19532,5078,540,0.1063410791650256
48135,132971,34573,3897,0.11271801694964279
48137,1682,437,61,0.13958810068649885
48139,157209,40875,2855,0.06984709480122324
48141,800873,208226,14941,0.07175376754103714
48143,37446,9736,935,0.0960353327855382
48145,21159,5501,390,0.07089620069078349
48147,33262,8649,816,0.09434616718695803
48149,23903,6212,659,0.10608499678042499
48151,3510,913,88,0.0963855421686747
48153,6425,1671,155,0.09275882704967085
48155,1406,366,30,0.08196721311475409
48157,539083,140161,10554,0.0752991202973723
48159,9709,2525,148,0.05861386138613861
48161,18052,4693,403,0.08587257617728532
48163,17506,4551,515,0.11316194243023511
48165,23384,6080,629,0.10345394736842105
48167,310523,80735,7089,0.08780578435622716
48169,6477,1684,185,0.10985748218527316
48171,22679,5896,514,0.08717774762550883
48173,963,250,22,0.088
48175,6088,1582,199,0.12579013906447534
48177,20003,5203,506,0.09725158562367865
48179,22640,5886,715,0.12147468569486918
48181,124346,32329,2924,0.09044511120047016
48183,123663,32153,2916,0.09069138183062234
48185,27443,7136,911,0.12766255605381166
48187,142836,37137,3707,0.0998195869348628
48189,37291,9696,1157,0.11932755775577558
48191,3442,895,91,0.10167597765363129
48193,10835,2817,243,0.08626198083067092
48195,5751,1495,187,0.12508361204013377
48197,4178,1087,109,0.10027598896044158
48199,55197,14353,1715,0.11948721521633109
48201,4117549,1070560,91739,0.08569253474816918
48203,81030,21067,1540,0.07310010917548773
48205,1314,341,31,0.09090909090909091
48207,5805,1509,122,0.08084824387011266
48209,172368,44816,4803,0.10717154587647269
48211,3933,1022,73,0.07142857142857142
48213,70496,18330,959,0.05231860338243317
48215,774680,201416,20280,0.10068713508360805
48217,34777,9043,863,0.09543293154926462
48219,41013,10664,835,0.07830082520630158
48221,52738,13712,1736,0.1266044340723454
48223,34115,8870,747,0.08421645997745209
48225,24953,6488,711,0.10958692971639951
48227,35361,9194,649,0.0705895149010224
48229,2579,671,62,0.09239940387481371
48231,77824,20234,1920,0.09488978946327963
48233,18403,4785,315,0.06583072100313479
48235,1504,391,46,0.11764705882352941
48237,8586,2233,117,0.052395879982086876
48239,13373,3478,437,0.12564692351926393
48241,36301,9438,968,0.10256410256410256
48243,2350,611,53,0.0867430441898527
48245,251163,65304,5852,0.08961166237902732
48247,5350,1391,174,0.1250898634076204
48249,37900,9855,1045,0.10603754439370877
48251,164400,42744,4404,0.10303200449185851
48253,37548,9763,595,0.06094438184984124
48255,13983,3636,320,0.08800880088008801
48257,105898,27534,2900,0.10532432628749909
48259,44732,11631,891,0.07660562290430746
48261,314,82,5,0.06097560975609756
48263,743,193,15,0.07772020725388601
48265,48654,12650,1196,0.09454545454545454
48267,6808,1770,204,0.1152542372881356
48269,262,68,6,0.08823529411764706
48271,3598,935,86,0.09197860962566845
48273,61902,16094,1658,0.10301975891636635
48275,3541,922,59,0.06399132321041215
48277,49495,12869,818,0.06356360245551325
48279,12808,3329,327,0.09822769600480624
48281,21049,5473,701,0.12808331810707108
48283,5146,1339,110,0.08215085884988797
48285,13885,3611,341,0.09443367488230407
48287,16227,4220,438,0.1037914691943128
48289,19872,5166,526,0.10181958962446767
48291,72571,18871,1739,0.09215197922738594
48293,26321,6843,522,0.07628233231039018
48295,3329,865,67,0.07745664739884393
48297,12537,3259,304,0.09328014728444307
48299,22308,5799,604,0.10415588894637007
48301,80,21,2,0.09523809523809523
48303,259834,67557,4947,0.073227052711044
48305,4570,1188,153,0.12878787878787878
48307,8187,2129,211,0.09910756223579145
48309,224455,58358,5565,0.09535967647966002
48311,656,170,21,0.12352941176470589
48313,13125,3412,323,0.09466588511137163
48315,8246,2144,103,0.0480410447761194
48317,38560,10025,648,0.06463840399002493
48319,3898,1013,135,0.1332675222112537
48321,37035,9630,942,0.09781931464174455
48323,54258,14107,1577,0.11178847380732969
48325,41930,10902,1127,0.10337552742616034
48327,2060,535,74,0.1383177570093458
48329,107672,27994,1653,0.059048367507323
48331,24886,6471,521,0.08051305825992891
48333,4691,1219,127,0.10418375717801477
48335,9432,2452,168,0.06851549755301795
48337,20919,5440,462,0.0849264705882353
48339,447643,116389,9863,0.0847416852108017
48341,19600,5096,427,0.08379120879120878
48343,10875,2827,279,0.09869119207640609
48345,1149,299,31,0.10367892976588629
48347,65502,17031,1024,0.060125653220597736
48349,47014,12223,1179,0.09645749815920805
48351,11171,2905,239,0.08227194492254733
48353,16469,4283,448,0.10459957973383142
48355,309961,80587,5971,0.07409383647486567
48357,10097,2625,332,0.12647619047619046
48359,1355,353,18,0.05099150141643059
48361,84826,22055,2429,0.11013375651779642
48363,29299,7617,490,0.0643297886306945
48365,23133,6016,746,0.12400265957446809
48367,131210,34116,2801,0.08210223941845468
48369,9931,2582,218,0.0844306738962045
48371,13904,3615,309,0.08547717842323652
48373,45286,11774,1459,0.12391710548666554
48375,121219,31516,2008,0.06371366924736642
48377,7745,2014,189,0.09384309831181728
48379,9898,2573,280,0.10882238631947143
48381,121830,31676,2229,0.07036873342593762
48383,3390,881,97,0.11010215664018161
48385,3609,939,108,0.11501597444089456
48387,13025,3387,349,0.1030410392677886
48389,13816,3592,430,0.11971046770601336
48391,7278,1893,97,0.051241415742208134
48393,837,218,25,0.11467889908256881
48395,15758,4097,504,0.12301684159140834
48397,78831,20496,2054,0.10021467603434817
48399,9322,2425,247,0.10185567010309278
48401,45759,11896,659,0.05539677202420982
48403,8970,2332,259,0.11106346483704975
48405,10242,2663,214,0.08036049568156214
48407,31426,8170,754,0.0922888616891065
48409,69433,18052,1978,0.1095723465543984
48411,6061,1575,95,0.06031746031746032
48413,5044,1312,149,0.11356707317073171
48415,16882,4390,438,0.09977220956719818
48417,3510,913,92,0.10076670317634173
48419,26389,6862,625,0.09108131740017487
48421,4471,1162,49,0.04216867469879518
48423,195567,50848,4369,0.08592275015733165
48425,8413,2187,260,0.11888431641518062
48427,60608,15758,722,0.04581799720776748
48429,9250,2405,259,0.1076923076923077
48431,1143,297,38,0.12794612794612795
48433,1439,374,21,0.05614973262032086
48435,4180,1087,139,0.12787488500459981
48437,7204,1873,105,0.05605979711692472
48439,1723325,448065,45240,0.10096749355562251
48441,114640,29807,1802,0.06045559767839769
48443,1253,326,34,0.10429447852760736
48445,12607,3277,242,0.07384803173634422
48447,2496,648,41,0.06327160493827161
48449,30540,7940,388,0.048866498740554154
48451,109935,28584,2333,0.08161908760145536
48453,1053271,273852,27319,0.09975826358763128
48455,14420,3749,280,0.07468658308882369
48457,21145,5498,507,0.09221535103674064
48459,30855,8022,890,0.11094490152081775
48461,3353,872,95,0.10894495412844037
48463,25616,6661,412,0.061852574688485214
48465,48811,12691,1262,0.09944054842014026
